(('2336', '3179'), 3)
(('594', '1270'), 5)
(('3148', '1097'), 4)
(('608', '1304'), 6)
(('2692', '2763'), 7)
(('2433', '1961'), 3)
(('908', '3623'), 3)
(('2028', '1372'), 4)
(('648', '1097'), 10)
(('1086', '318'), 4)
(('3409', '2683'), 5)
(('2599', '2688'), 7)
(('1265', '555'), 3)
(('965', '3702'), 3)
(('1327', '2454'), 3)
(('2303', '904'), 5)
(('1580', '1806'), 3)
(('1952', '3019'), 3)
(('597', '1584'), 3)
(('1233', '3114'), 7)
(('3147', '3175'), 5)
(('260', '39'), 9)
(('1225', '318'), 12)
(('2145', '2353'), 3)
(('2707', '2355'), 4)
(('377', '3702'), 3)
(('2541', '2490'), 7)
(('2580', '2541'), 3)
(('2278', '6'), 4)
(('1784', '1956'), 3)
(('3203', '2710'), 5)
(('1197', '457'), 16)
(('1619', '2501'), 3)
(('1291', '2501'), 3)
(('1097', '1250'), 4)
(('589', '3253'), 6)
(('2393', '1'), 4)
(('3730', '750'), 6)
(('3730', '904'), 6)
(('1665', '2028'), 3)
(('589', '1242'), 5)
(('3354', '2396'), 6)
(('1748', '1240'), 8)
(('1265', '497'), 3)
(('1301', '1019'), 3)
(('86', '3081'), 3)
(('1201', '223'), 3)
(('2694', '1517'), 4)
(('1237', '1094'), 3)
(('2947', '1200'), 4)
(('3578', '590'), 5)
(('2694', '3510'), 4)
(('1231', '1252'), 3)
(('1513', '2070'), 3)
(('788', '3247'), 3)
(('1231', '1225'), 5)
(('2502', '3175'), 3)
(('1247', '1267'), 6)
(('293', '2396'), 4)
(('2001', '1573'), 4)
(('2599', '913'), 5)
(('480', '3555'), 5)
(('1394', '2686'), 3)
(('2599', '3556'), 3)
(('947', '920'), 3)
(('527', '2289'), 13)
(('1408', '912'), 3)
(('3060', '590'), 3)
(('3354', '3052'), 4)
(('2826', '2572'), 9)
(('2058', '1270'), 3)
(('2054', '2987'), 4)
(('2761', '593'), 3)
(('1219', '1218'), 3)
(('2657', '1580'), 11)
(('3083', '3685'), 3)
(('2701', '2011'), 3)
(('1617', '2391'), 6)
(('3185', '3147'), 4)
(('260', '969'), 10)
(('1641', '2268'), 4)
(('3317', '3301'), 4)
(('480', '1831'), 5)
(('1617', '3179'), 3)
(('2395', '1093'), 6)
(('1', '1210'), 9)
(('3633', '3639'), 3)
(('2951', '1240'), 6)
(('260', '339'), 4)
(('1961', '1079'), 3)
(('1136', '1333'), 3)
(('1393', '1291'), 5)
(('3785', '1250'), 3)
(('3125', '1617'), 3)
(('70', '3510'), 3)
(('597', '1923'), 5)
(('1952', '1247'), 3)
(('296', '3006'), 5)
(('1500', '1358'), 3)
(('2985', '1608'), 3)
(('3624', '3751'), 8)
(('150', '2133'), 6)
(('908', '480'), 8)
(('3363', '1028'), 3)
(('3703', '163'), 3)
(('3175', '2987'), 12)
(('3683', '1961'), 3)
(('3717', '3826'), 5)
(('2186', '111'), 3)
(('742', '780'), 3)
(('3793', '2028'), 12)
(('1393', '318'), 12)
(('3060', '1094'), 3)
(('1197', '2997'), 8)
(('3060', '356'), 7)
(('2530', '2664'), 3)
(('2188', '2706'), 7)
(('442', '786'), 3)
(('1396', '296'), 6)
(('3418', '2858'), 5)
(('3354', '32'), 4)
(('1196', '902'), 4)
(('3701', '1375'), 4)
(('3148', '2683'), 5)
(('1748', '2916'), 8)
(('1449', '2710'), 3)
(('2000', '1375'), 5)
(('2699', '3174'), 7)
(('648', '1197'), 5)
(('1230', '2300'), 7)
(('475', '318'), 3)
(('3', '2858'), 7)
(('3019', '1288'), 3)
(('593', '3556'), 4)
(('589', '1200'), 9)
(('317', '380'), 3)
(('1617', '111'), 6)
(('1259', '2791'), 23)
(('3916', '1923'), 3)
(('480', '1968'), 3)
(('750', '3811'), 4)
(('3785', '3301'), 3)
(('555', '3108'), 3)
(('1748', '2529'), 3)
(('1059', '902'), 3)
(('589', '1653'), 8)
(('1721', '1270'), 6)
(('1204', '745'), 3)
(('2694', '1911'), 10)
(('1197', '2683'), 9)
(('1617', '2248'), 7)
(('1207', '2291'), 5)
(('1617', '2804'), 7)
(('2188', '2694'), 4)
(('480', '3702'), 8)
(('1265', '3591'), 3)
(('912', '1094'), 5)
(('2997', '595'), 4)
(('2761', '2700'), 5)
(('597', '3253'), 4)
(('1544', '1616'), 3)
(('2985', '2872'), 3)
(('3685', '2791'), 4)
(('2581', '3160'), 3)
(('2991', '1240'), 3)
(('3408', '2734'), 3)
(('1784', '2124'), 3)
(('3752', '3753'), 7)
(('3354', '593'), 3)
(('1089', '1396'), 4)
(('592', '500'), 3)
(('494', '1616'), 3)
(('2858', '1041'), 6)
(('1265', '3608'), 3)
(('2161', '1073'), 7)
(('50', '736'), 3)
(('1307', '1639'), 3)
(('750', '913'), 7)
(('2278', '3257'), 3)
(('3265', '3868'), 4)
(('1544', '858'), 4)
(('1136', '1947'), 3)
(('589', '1252'), 11)
(('593', '364'), 5)
(('2700', '3174'), 8)
(('2985', '3082'), 3)
(('2009', '1240'), 4)
(('750', '1280'), 4)
(('1200', '3623'), 6)
(('2628', '3107'), 3)
(('858', '1387'), 5)
(('1356', '1573'), 3)
(('1265', '260'), 4)
(('2763', '3408'), 4)
(('3578', '2268'), 4)
(('2353', '1214'), 5)
(('161', '920'), 3)
(('1233', '1242'), 3)
(('480', '2273'), 5)
(('2081', '1197'), 6)
(('260', '1291'), 15)
(('589', '903'), 4)
(('1219', '2028'), 3)
(('2841', '3081'), 6)
(('2683', '2492'), 3)
(('95', '3623'), 3)
(('3101', '1210'), 3)
(('3578', '1198'), 11)
(('838', '318'), 3)
(('2985', '480'), 8)
(('1376', '1200'), 4)
(('34', '2701'), 3)
(('2555', '2827'), 3)
(('589', '3418'), 5)
(('1544', '1573'), 4)
(('1909', '1372'), 5)
(('356', '1'), 7)
(('1265', '2369'), 3)
(('2761', '337'), 4)
(('2707', '110'), 3)
(('1197', '2797'), 15)
(('1196', '50'), 4)
(('1282', '1249'), 3)
(('1262', '903'), 3)
(('2162', '1097'), 3)
(('434', '2916'), 4)
(('589', '3552'), 4)
(('969', '3555'), 5)
(('590', '902'), 3)
(('1272', '296'), 3)
(('2288', '111'), 4)
(('260', '594'), 3)
(('2881', '2676'), 4)
(('1997', '904'), 3)
(('1376', '2529'), 6)
(('2346', '2662'), 3)
(('1376', '1214'), 5)
(('1356', '1291'), 6)
(('2019', '1198'), 7)
(('3467', '838'), 3)
(('2706', '2791'), 5)
(('3005', '3101'), 3)
(('2392', '3408'), 3)
(('912', '3751'), 5)
(('3418', '349'), 3)
(('356', '2641'), 3)
(('1265', '2380'), 3)
(('260', '2872'), 3)
(('1249', '1259'), 5)
(('1294', '2662'), 3)
(('2581', '3578'), 4)
(('1278', '2791'), 7)
(('593', '1032'), 3)
(('919', '3623'), 4)
(('2792', '1193'), 4)
(('1230', '3174'), 4)
(('1193', '2572'), 4)
(('475', '527'), 3)
(('50', '1673'), 5)
(('608', '1409'), 3)
(('2085', '2336'), 3)
(('3915', '3408'), 3)
(('2628', '1968'), 11)
(('3793', '3893'), 4)
(('1327', '2470'), 4)
(('1580', '3930'), 3)
(('216', '1136'), 4)
(('1674', '1291'), 7)
(('500', '1270'), 3)
(('2598', '2028'), 3)
(('3717', '3298'), 5)
(('2657', '2529'), 7)
(('1196', '2580'), 4)
(('1265', '1028'), 3)
(('1263', '1292'), 3)
(('593', '1345'), 4)
(('912', '2490'), 4)
(('3608', '1610'), 3)
(('1883', '2302'), 3)
(('3911', '3623'), 6)
(('2174', '2710'), 3)
(('1732', '1961'), 3)
(('2013', '780'), 6)
(('3801', '1252'), 3)
(('2710', '2805'), 3)
(('2628', '551'), 7)
(('2694', '920'), 3)
(('527', '480'), 15)
(('1240', '3174'), 3)
(('2628', '750'), 3)
(('1230', '1923'), 4)
(('3185', '2700'), 5)
(('1344', '1196'), 3)
(('3793', '3053'), 4)
(('2352', '2291'), 3)
(('608', '2028'), 28)
(('1704', '1097'), 3)
(('924', '2010'), 5)
(('2485', '2598'), 3)
(('2688', '3004'), 3)
(('1580', '1610'), 17)
(('1408', '2028'), 15)
(('2598', '2759'), 4)
(('1060', '69'), 3)
(('2664', '1350'), 4)
(('2353', '3623'), 3)
(('2707', '2580'), 3)
(('1721', '838'), 5)
(('2571', '969'), 5)
(('1293', '3751'), 4)
(('50', '1196'), 8)
(('265', '1210'), 3)
(('1376', '1967'), 4)
(('2706', '3751'), 6)
(('3105', '3252'), 3)
(('2546', '1682'), 3)
(('1674', '923'), 3)
(('1358', '1343'), 3)
(('2108', '1210'), 5)
(('2628', '95'), 4)
(('2968', '1188'), 3)
(('2628', '2100'), 5)
(('1197', '3033'), 5)
(('1147', '541'), 4)
(('2640', '541'), 4)
(('2396', '903'), 3)
(('2826', '1959'), 3)
(('380', '296'), 4)
(('2454', '1240'), 3)
(('2528', '1372'), 3)
(('1148', '2987'), 8)
(('3785', '3751'), 7)
(('1231', '1214'), 3)
(('1197', '1429'), 3)
(('2058', '1358'), 5)
(('1230', '318'), 6)
(('2336', '296'), 8)
(('2763', '296'), 8)
(('590', '356'), 9)
(('25', '1270'), 4)
(('25', '1358'), 3)
(('1028', '858'), 4)
(('2997', '3098'), 4)
(('1711', '913'), 3)
(('2140', '858'), 3)
(('1517', '2997'), 3)
(('919', '3555'), 3)
(('2336', '3751'), 4)
(('185', '608'), 3)
(('2707', '2541'), 4)
(('2908', '3481'), 6)
(('1259', '2424'), 5)
(('2571', '3363'), 3)
(('2159', '1345'), 3)
(('1203', '904'), 3)
(('10', '380'), 4)
(('527', '1036'), 9)
(('1259', '3510'), 6)
(('1196', '223'), 3)
(('1580', '3082'), 3)
(('648', '3751'), 7)
(('3753', '3623'), 23)
(('3300', '3298'), 4)
(('1945', '3467'), 4)
(('1196', '1304'), 17)
(('1093', '920'), 3)
(('1206', '2901'), 3)
(('1213', '1094'), 4)
(('1213', '945'), 4)
(('785', '3543'), 3)
(('3526', '2686'), 4)
(('2959', '1396'), 3)
(('3793', '316'), 3)
(('1080', '1270'), 6)
(('1198', '1089'), 9)
(('2100', '2291'), 3)
(('1500', '2772'), 3)
(('3793', '1059'), 3)
(('2012', '3649'), 3)
(('2707', '2605'), 7)
(('2300', '3114'), 4)
(('1198', '2080'), 3)
(('1597', '2662'), 3)
(('1265', '2686'), 4)
(('2401', '2028'), 3)
(('1234', '2243'), 4)
(('593', '1270'), 23)
(('3578', '2028'), 24)
(('553', '1213'), 6)
(('2858', '3543'), 3)
(('1060', '1197'), 3)
(('3', '1035'), 3)
(('1090', '2291'), 3)
(('3418', '377'), 4)
(('3483', '3623'), 3)
(('2840', '2706'), 7)
(('2485', '3408'), 4)
(('2571', '3396'), 4)
(('3175', '2858'), 6)
(('2791', '912'), 3)
(('969', '858'), 6)
(('2571', '3476'), 6)
(('2858', '1203'), 11)
(('356', '541'), 10)
(('2700', '2006'), 3)
(('16', '2763'), 3)
(('2528', '1676'), 5)
(('1204', '1097'), 4)
(('10', '3751'), 3)
(('3', '1965'), 4)
(('2657', '1127'), 3)
(('2687', '1265'), 3)
(('1265', '2966'), 3)
(('2105', '2528'), 5)
(('1201', '1222'), 3)
(('1206', '296'), 5)
(('1136', '1213'), 5)
(('2571', '2115'), 4)
(('2125', '39'), 5)
(('2366', '1240'), 7)
(('3793', '1206'), 7)
(('1625', '318'), 4)
(('1569', '1291'), 4)
(('750', '1270'), 11)
(('2628', '1917'), 14)
(('1282', '2078'), 3)
(('1914', '3114'), 4)
(('1136', '3868'), 5)
(('788', '1193'), 4)
(('1885', '1500'), 3)
(('2628', '1225'), 4)
(('2571', '748'), 3)
(('3929', '3114'), 3)
(('588', '380'), 3)
(('2858', '1584'), 12)
(('3418', '2617'), 3)
(('2395', '1'), 8)
(('2628', '2827'), 4)
(('265', '745'), 3)
(('1748', '3623'), 3)
(('2355', '1250'), 5)
(('480', '1242'), 3)
(('1127', '3831'), 3)
(('3863', '648'), 4)
(('3363', '3114'), 4)
(('1084', '2664'), 4)
(('3604', '1961'), 3)
(('1101', '924'), 3)
(('736', '1198'), 5)
(('2706', '2683'), 25)
(('144', '1259'), 7)
(('260', '3253'), 6)
(('2985', '2273'), 3)
(('3703', '1396'), 3)
(('1407', '1350'), 3)
(('733', '1097'), 4)
(('1086', '1945'), 3)
(('2826', '2617'), 3)
(('2719', '2490'), 3)
(('3157', '3052'), 4)
(('1944', '1393'), 3)
(('3555', '2291'), 4)
(('1230', '2792'), 4)
(('480', '1090'), 3)
(('2699', '923'), 3)
(('1374', '3081'), 3)
(('1527', '6'), 3)
(('1199', '3702'), 3)
(('2407', '1334'), 3)
(('2194', '1234'), 3)
(('110', '1197'), 18)
(('3418', '1270'), 4)
(('1466', '2858'), 5)
(('3527', '1222'), 6)
(('1580', '1616'), 8)
(('1952', '1288'), 4)
(('2912', '2997'), 5)
(('1035', '904'), 5)
(('260', '2125'), 3)
(('3916', '3512'), 3)
(('2395', '2580'), 4)
(('3527', '2762'), 4)
(('3527', '1373'), 3)
(('3893', '3751'), 7)
(('2826', '1203'), 3)
(('3638', '2529'), 3)
(('1193', '3476'), 3)
(('1260', '3435'), 3)
(('3852', '2997'), 4)
(('151', '3114'), 3)
(('1294', '920'), 3)
(('2028', '2541'), 6)
(('348', '2355'), 3)
(('2716', '1968'), 6)
(('1278', '780'), 4)
(('2985', '2470'), 3)
(('1204', '1617'), 5)
(('1259', '1198'), 11)
(('1729', '1089'), 4)
(('2762', '2490'), 5)
(('1199', '1214'), 8)
(('2762', '380'), 3)
(('246', '1'), 8)
(('1276', '1213'), 3)
(('1221', '2734'), 4)
(('3421', '1073'), 3)
(('34', '852'), 4)
(('2395', '3897'), 8)
(('153', '21'), 3)
(('50', '3408'), 3)
(('3175', '1079'), 4)
(('593', '2890'), 5)
(('2918', '3039'), 3)
(('3160', '2355'), 3)
(('2390', '2336'), 5)
(('3363', '1214'), 4)
(('2628', '2396'), 23)
(('1965', '2291'), 3)
(('593', '1690'), 3)
(('1129', '3359'), 3)
(('3361', '912'), 3)
(('1212', '1035'), 3)
(('593', '260'), 9)
(('3793', '1222'), 4)
(('1625', '349'), 4)
(('1580', '2109'), 4)
(('1594', '3019'), 3)
(('1732', '593'), 4)
(('3384', '913'), 3)
(('1732', '3052'), 3)
(('736', '780'), 11)
(('3608', '1270'), 7)
(('3701', '3175'), 3)
(('2278', '3082'), 3)
(('356', '724'), 3)
(('1', '2174'), 7)
(('3287', '1'), 4)
(('595', '265'), 3)
(('2064', '1393'), 3)
(('3176', '1299'), 3)
(('3703', '3578'), 6)
(('260', '2398'), 4)
(('2555', '1270'), 5)
(('1148', '1961'), 3)
(('70', '780'), 3)
(('1204', '1909'), 3)
(('608', '2683'), 8)
(('3793', '1449'), 3)
(('1093', '296'), 3)
(('2571', '661'), 7)
(('337', '1265'), 4)
(('2194', '2414'), 3)
(('3148', '3179'), 4)
(('969', '1127'), 10)
(('3798', '3174'), 4)
(('2528', '2311'), 6)
(('480', '260'), 18)
(('1265', '36'), 6)
(('70', '1210'), 3)
(('2502', '3114'), 6)
(('2859', '1094'), 3)
(('1269', '1284'), 4)
(('589', '3911'), 3)
(('3527', '2640'), 3)
(('3949', '296'), 5)
(('1197', '595'), 6)
(('2571', '1917'), 7)
(('1249', '3160'), 4)
(('110', '1269'), 6)
(('910', '3671'), 6)
(('377', '2006'), 7)
(('2108', '2805'), 3)
(('2571', '1997'), 3)
(('3260', '608'), 5)
(('50', '541'), 6)
(('3753', '1965'), 3)
(('1968', '1240'), 4)
(('2804', '1962'), 4)
(('1200', '1240'), 10)
(('1307', '1203'), 3)
(('2572', '318'), 4)
(('1248', '1284'), 4)
(('1222', '1094'), 3)
(('3263', '2716'), 3)
(('1090', '2890'), 4)
(('858', '3467'), 5)
(('50', '1350'), 3)
(('1212', '913'), 4)
(('348', '1617'), 5)
(('1569', '1028'), 3)
(('2353', '1393'), 4)
(('2078', '1304'), 3)
(('1513', '2572'), 8)
(('2396', '1356'), 4)
(('2571', '1356'), 8)
(('1407', '1321'), 3)
(('1580', '785'), 3)
(('3535', '3079'), 3)
(('1028', '2501'), 3)
(('1012', '1247'), 3)
(('144', '3948'), 3)
(('588', '1196'), 8)
(('1198', '3751'), 9)
(('3210', '1259'), 5)
(('34', '745'), 6)
(('356', '50'), 5)
(('2628', '500'), 4)
(('110', '3148'), 5)
(('2985', '1208'), 3)
(('3624', '296'), 3)
(('593', '866'), 7)
(('3897', '110'), 6)
(('3793', '920'), 4)
(('3897', '1304'), 3)
(('2797', '2683'), 3)
(('2019', '380'), 3)
(('1193', '1208'), 9)
(('3578', '920'), 8)
(('1527', '2987'), 3)
(('1500', '1270'), 6)
(('593', '1831'), 3)
(('592', '1393'), 4)
(('3476', '1653'), 3)
(('2723', '2355'), 5)
(('2699', '2686'), 6)
(('1', '2791'), 3)
(('1293', '1221'), 3)
(('2355', '1907'), 3)
(('2692', '1234'), 3)
(('592', '3104'), 3)
(('1923', '1653'), 3)
(('3793', '671'), 3)
(('2013', '2805'), 3)
(('2394', '1380'), 3)
(('1911', '2683'), 8)
(('329', '1375'), 4)
(('2987', '2700'), 3)
(('2959', '1235'), 3)
(('969', '1200'), 3)
(('434', '3175'), 4)
(('2321', '745'), 3)
(('2105', '1374'), 4)
(('588', '3578'), 6)
(('1721', '1200'), 4)
(('1762', '780'), 3)
(('910', '951'), 3)
(('3745', '2759'), 3)
(('1513', '2712'), 6)
(('2167', '2617'), 4)
(('377', '3255'), 5)
(('2058', '1127'), 4)
(('2599', '3671'), 5)
(('2145', '3608'), 3)
(('3703', '2641'), 3)
(('357', '39'), 3)
(('2599', '940'), 3)
(('3256', '1584'), 3)
(('3450', '736'), 3)
(('908', '907'), 3)
(('3175', '3114'), 15)
(('185', '2804'), 3)
(('1196', '1372'), 4)
(('2770', '2791'), 4)
(('2692', '1'), 5)
(('1293', '1198'), 5)
(('110', '1213'), 14)
(('1230', '2890'), 3)
(('2100', '3114'), 4)
(('2968', '1036'), 4)
(('2087', '2857'), 3)
(('750', '1961'), 5)
(('1193', '1307'), 3)
(('3897', '296'), 6)
(('3699', '2716'), 3)
(('2804', '924'), 3)
(('25', '2396'), 4)
(('1228', '912'), 3)
(('3946', '3555'), 3)
(('2819', '1036'), 3)
(('2406', '1213'), 3)
(('593', '2908'), 5)
(('47', '1645'), 4)
(('1', '1089'), 7)
(('1291', '653'), 3)
(('50', '1411'), 3)
(('1544', '3753'), 8)
(('919', '1584'), 4)
(('3809', '3755'), 3)
(('260', '2501'), 6)
(('24', '2719'), 4)
(('2395', '2336'), 8)
(('2571', '1527'), 15)
(('1036', '1073'), 3)
(('2001', '1200'), 4)
(('2628', '434'), 6)
(('1678', '1094'), 3)
(('110', '2746'), 4)
(('3578', '1673'), 4)
(('3536', '2997'), 8)
(('1544', '2160'), 6)
(('1271', '1682'), 3)
(('2941', '1210'), 3)
(('3578', '3298'), 9)
(('34', '3148'), 4)
(('3753', '2686'), 4)
(('3699', '1225'), 4)
(('2366', '1375'), 3)
(('2628', '2985'), 9)
(('858', '1345'), 3)
(('1320', '1690'), 6)
(('3863', '3173'), 4)
(('3752', '3114'), 5)
(('2395', '440'), 4)
(('457', '3751'), 3)
(('1207', '923'), 3)
(('2571', '788'), 7)
(('3253', '1270'), 5)
(('1320', '2976'), 3)
(('933', '2080'), 3)
(('3703', '3267'), 3)
(('3105', '608'), 3)
(('3717', '1213'), 3)
(('2003', '1198'), 3)
(('435', '3697'), 3)
(('1282', '3159'), 3)
(('2012', '2174'), 4)
(('2571', '750'), 11)
(('593', '471'), 5)
(('2672', '3174'), 5)
(('2959', '1221'), 3)
(('1617', '3006'), 3)
(('3176', '2428'), 5)
(('1370', '1343'), 4)
(('950', '111'), 3)
(('1299', '2858'), 4)
(('3450', '2431'), 3)
(('2058', '1721'), 3)
(('3911', '1965'), 3)
(('3714', '3702'), 3)
(('2105', '610'), 3)
(('1376', '1036'), 5)
(('1265', '3253'), 8)
(('2628', '2986'), 4)
(('3481', '913'), 3)
(('1222', '1250'), 6)
(('2908', '3114'), 3)
(('2770', '2541'), 3)
(('34', '1321'), 4)
(('3809', '39'), 3)
(('3210', '3685'), 3)
(('3578', '3160'), 11)
(('1544', '1831'), 6)
(('2572', '1127'), 3)
(('908', '1073'), 3)
(('588', '1101'), 4)
(('589', '1035'), 17)
(('910', '3702'), 4)
(('2393', '1676'), 5)
(('1193', '1721'), 5)
(('1198', '1218'), 6)
(('1210', '953'), 5)
(('2971', '3751'), 3)
(('1997', '2291'), 4)
(('1294', '1673'), 3)
(('1573', '1270'), 8)
(('3469', '2858'), 3)
(('2395', '2707'), 5)
(('593', '494'), 3)
(('1210', '173'), 3)
(('2881', '2572'), 10)
(('1968', '3671'), 3)
(('2707', '2490'), 4)
(('1952', '904'), 4)
(('1230', '1639'), 3)
(('2001', '3608'), 3)
(('1193', '1387'), 10)
(('1320', '1291'), 3)
(('3160', '780'), 3)
(('165', '589'), 4)
(('3285', '2770'), 4)
(('1961', '2987'), 5)
(('2959', '541'), 8)
(('914', '2081'), 3)
(('50', '1094'), 6)
(('474', '380'), 4)
(('1254', '3095'), 3)
(('3753', '2160'), 3)
(('34', '2857'), 3)
(('2716', '858'), 8)
(('788', '1721'), 4)
(('1196', '1097'), 11)
(('3256', '3253'), 4)
(('2712', '2572'), 6)
(('1704', '150'), 9)
(('924', '1251'), 3)
(('2762', '2804'), 3)
(('3418', '1252'), 3)
(('1283', '1193'), 3)
(('593', '1127'), 3)
(('350', '1214'), 4)
(('1282', '1197'), 5)
(('2571', '2648'), 3)
(('50', '1206'), 3)
(('25', '2987'), 3)
(('1136', '912'), 6)
(('1393', '3671'), 3)
(('1198', '745'), 6)
(('671', '1'), 3)
(('2716', '1288'), 9)
(('1411', '296'), 6)
(('785', '2433'), 3)
(('593', '903'), 3)
(('1221', '541'), 9)
(('1265', '3755'), 4)
(('1', '539'), 3)
(('2719', '2485'), 5)
(('2628', '3255'), 5)
(('1394', '500'), 3)
(('1374', '2997'), 3)
(('260', '1356'), 9)
(('1265', '3702'), 4)
(('1513', '318'), 6)
(('2396', '1387'), 3)
(('2719', '3005'), 5)
(('1097', '296'), 8)
(('3793', '2541'), 8)
(('589', '1090'), 4)
(('317', '3489'), 6)
(('2628', '2453'), 3)
(('3897', '2997'), 5)
(('2826', '3481'), 3)
(('3916', '1208'), 3)
(('2115', '2411'), 3)
(('589', '1127'), 13)
(('1276', '1234'), 3)
(('3703', '29'), 4)
(('1', '1566'), 3)
(('1610', '1968'), 3)
(('2571', '3752'), 3)
(('1197', '1218'), 4)
(('125', '2858'), 6)
(('3285', '2541'), 4)
(('1387', '2369'), 4)
(('3526', '3481'), 3)
(('86', '2770'), 3)
(('1136', '1673'), 3)
(('1377', '423'), 3)
(('2692', '111'), 4)
(('110', '1250'), 6)
(('1676', '780'), 5)
(('2161', '1127'), 5)
(('2396', '919'), 4)
(('2908', '3175'), 7)
(('1885', '3114'), 4)
(('2701', '2333'), 3)
(('2571', '1590'), 3)
(('2355', '920'), 4)
(('3462', '858'), 3)
(('2087', '912'), 3)
(('1238', '1240'), 3)
(('1449', '2762'), 3)
(('1198', '296'), 20)
(('2628', '589'), 10)
(('3408', '3452'), 4)
(('111', '3751'), 3)
(('3591', '1375'), 3)
(('3210', '2248'), 4)
(('25', '1682'), 5)
(('2140', '1584'), 5)
(('2395', '3578'), 3)
(('337', '480'), 3)
(('2912', '2959'), 3)
(('1704', '1210'), 4)
(('1198', '3654'), 4)
(('2355', '2791'), 4)
(('2005', '1079'), 3)
(('316', '2011'), 4)
(('1968', '3608'), 3)
(('2628', '1370'), 3)
(('3176', '2853'), 3)
(('3753', '3555'), 8)
(('805', '296'), 3)
(('3753', '2273'), 3)
(('1734', '1270'), 4)
(('1293', '1213'), 4)
(('586', '2081'), 4)
(('350', '527'), 3)
(('3461', '296'), 4)
(('3871', '3936'), 3)
(('1196', '2455'), 6)
(('2528', '780'), 4)
(('1885', '1148'), 3)
(('1249', '590'), 3)
(('154', '1251'), 3)
(('144', '1179'), 3)
(('1569', '318'), 3)
(('2001', '1079'), 5)
(('2407', '1210'), 4)
(('50', '2194'), 4)
(('2581', '2355'), 4)
(('1259', '1276'), 5)
(('1288', '1240'), 3)
(('1240', '1266'), 3)
(('1196', '1296'), 5)
(('260', '1265'), 11)
(('2140', '1968'), 3)
(('587', '1610'), 3)
(('3481', '3543'), 3)
(('1721', '318'), 15)
(('3152', '923'), 3)
(('1960', '1225'), 4)
(('110', '2701'), 5)
(('1136', '3160'), 5)
(('2396', '500'), 5)
(('2571', '2058'), 8)
(('50', '1221'), 9)
(('2395', '2805'), 3)
(('3210', '246'), 3)
(('180', '780'), 4)
(('2906', '3175'), 3)
(('1127', '1200'), 5)
(('356', '3408'), 15)
(('3513', '2333'), 3)
(('2858', '1358'), 17)
(('246', '1198'), 10)
(('3052', '3623'), 3)
(('3578', '3408'), 14)
(('1307', '2617'), 3)
(('1267', '1968'), 3)
(('1394', '708'), 3)
(('1805', '1620'), 3)
(('1096', '1270'), 3)
(('2193', '1291'), 4)
(('1264', '1240'), 3)
(('1060', '1517'), 6)
(('3104', '1254'), 3)
(('1393', '858'), 5)
(('3578', '2706'), 15)
(('3147', '349'), 4)
(('3176', '1193'), 3)
(('3396', '1073'), 4)
(('2699', '1193'), 5)
(('592', '1261'), 3)
(('1513', '1270'), 6)
(('2662', '1210'), 4)
(('2161', '594'), 4)
(('750', '1262'), 5)
(('1084', '1228'), 4)
(('2699', '1968'), 7)
(('2706', '1673'), 3)
(('3717', '3452'), 4)
(('3793', '380'), 4)
(('3260', '1617'), 3)
(('2640', '3101'), 3)
(('2762', '3751'), 5)
(('1961', '1200'), 4)
(('2881', '1527'), 3)
(('3852', '3751'), 3)
(('1721', '3255'), 4)
(('858', '3470'), 3)
(('3185', '2433'), 3)
(('3334', '912'), 7)
(('1682', '318'), 4)
(('2161', '593'), 3)
(('2028', '2268'), 4)
(('1077', '1584'), 3)
(('2706', '2492'), 5)
(('1513', '2428'), 3)
(('661', '2291'), 6)
(('1263', '903'), 3)
(('2161', '1291'), 5)
(('3210', '1'), 3)
(('2881', '2712'), 6)
(('34', '509'), 3)
(('198', '29'), 3)
(('3095', '904'), 5)
(('1230', '2648'), 3)
(('25', '904'), 3)
(('2722', '2683'), 5)
(('2571', '594'), 4)
(('3578', '2391'), 3)
(('3527', '2011'), 3)
(('1617', '2028'), 9)
(('1589', '2268'), 3)
(('434', '1291'), 4)
(('2628', '1041'), 3)
(('32', '329'), 6)
(('2985', '2671'), 3)
(('2881', '2369'), 5)
(('32', '1513'), 3)
(('2013', '2336'), 4)
(('2087', '920'), 5)
(('3176', '1240'), 6)
(('3527', '1'), 3)
(('1617', '457'), 7)
(('32', '1127'), 3)
(('527', '858'), 21)
(('2324', '3175'), 7)
(('1213', '3006'), 3)
(('110', '2759'), 3)
(('1376', '1258'), 4)
(('3730', '2599'), 3)
(('2571', '1242'), 4)
(('3418', '3255'), 7)
(('592', '1214'), 6)
(('1259', '2094'), 3)
(('3285', '3298'), 7)
(('1208', '318'), 11)
(('1247', '260'), 5)
(('480', '2396'), 9)
(('2028', '265'), 6)
(('3450', '1883'), 5)
(('1748', '1653'), 4)
(('480', '1199'), 9)
(('2019', '1097'), 6)
(('3615', '296'), 3)
(('2140', '1291'), 3)
(('1247', '593'), 4)
(('3783', '1653'), 3)
(('800', '318'), 5)
(('3147', '919'), 8)
(('2762', '2746'), 4)
(('2599', '1127'), 4)
(('1198', '3510'), 5)
(('306', '3755'), 3)
(('2908', '2690'), 3)
(('2906', '913'), 4)
(('1197', '3740'), 3)
(('3101', '3751'), 4)
(('2997', '2734'), 5)
(('2108', '2791'), 4)
(('2628', '2289'), 3)
(('1608', '3082'), 3)
